OBJECTID,Shape,,NAME,ADDRESS,TYPE,URL
409,40.74796334,-73.9845244,McDonalds,341 5th Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
410,40.74497344,-73.97908289,McDonalds,480 3rd Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
411,40.75048092,-73.99058725,McDonalds,429 7th Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
412,40.75247926,-73.99284638,McDonalds,490 8th Ave,Fee-based,http://www.mcdonalds.com/wireless.html
413,40.75078521,-73.98672897,McDonalds,972 6th Ave,Fee-based,http://www.mcdonalds.com/wireless.html
414,40.75428278,-73.99970042,McDonalds,427 10th Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
415,40.75472684,-73.98832354,McDonalds,556 7th Ave,Fee-based,http://www.mcdonalds.com/wireless.html
416,40.75150622,-73.98065447,McDonalds,280 Madison Ave,Fee-based,http://www.mcdonalds.com/wireless.html
417,40.75616781,-73.98816447,McDonalds,220 West 42nd Street,Fee-based,http://www.mcdonalds.com/wireless.html
418,40.75805351,-73.98875972,McDonalds,688 8th Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
516,40.75761346,-73.98175362,McDonalds,1188 6th Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
517,40.75859098,-73.98445696,McDonalds,1560 Broadway,Fee-based,http://www.mcdonalds.com/wireless.html
518,40.75613334,-73.97776192,McDonalds,14 East 47th Street,Fee-based,http://www.mcdonalds.com/wireless.html
519,40.76478142,-74.00089527,McDonalds,West 46th St & 12th Avenue Pier 86,Fee-based,http://www.mcdonalds.com/wireless.html
520,40.76343602,-73.98940859,McDonalds,735 9th Ave,Fee-based,http://www.mcdonalds.com/wireless.html
521,40.76252136,-73.98374851,McDonalds,1651 Broadway,Fee-based,http://www.mcdonalds.com/wireless.html
522,40.75615375,-73.97082086,McDonalds,824 3rd Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
523,40.7658232,-73.983134,McDonalds,946 8th Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
524,40.76426024,-73.97632607,McDonalds,47 West 57th Street,Fee-based,http://www.mcdonalds.com/wireless.html
525,40.76089302,-73.96746533,McDonalds,966 3rd Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
526,40.77789723,-73.98262906,McDonalds,2049 Broadway,Fee-based,http://www.mcdonalds.com/wireless.html
527,40.76583562,-73.95701192,McDonalds,1286 1st Avenue,Fee-based,http://www.mcdonalds.com/wireless.html
528,40.77771933,-73.95437568,McDonalds,1499 3rd Ave,Fee-based,http://www.mcdonalds.com/wireless.html
529,40.78965862,-73.97022476,McDonalds,638 Columbus Ave,Fee-based,http://www.mcdonalds.com/wireless.html
